order_id,order_date,order_hour,weekday,city,lat,lon,restaurant_type,cuisine,channel,payment_mode,traffic_level,weather,distance_km,prep_time_min,order_value,delivery_time_min,customer_rating,late_delivery,weekend
QB101310,2024-02-12,21,Monday,Mumbai,18.98618748488623,73.00385823576549,Premium Dining,Indian,App,UPI,High,Clear,2.06,12.7,322.72,40.8,4.66,0,0
QB101311,2024-05-29,13,Wednesday,Surat,21.11798109715492,72.82691622899432,Cloud Kitchen,Indian,App,UPI,Medium,Clear,3.1,16.8,387.63,55.4,3.72,1,0
QB101312,2024-01-08,16,Monday,Bengaluru,12.910186387655616,77.55275328026443,Cloud Kitchen,Biryani,App,Card,Medium,Clear,2.18,15.5,406.93,41.3,5.0,0,0
QB101313,2024-10-05,19,Saturday,Pune,18.53552926797688,73.97767009139014,Quick Service,North Indian,Web,Card,Low,Clear,1.69,12.0,392.36,34.8,5.0,0,1
QB101314,2024-07-31,17,Wednesday,Bengaluru,13.074336414863934,77.62662084984665,Cloud Kitchen,Desserts,App,UPI,Medium,Rain,7.51,21.1,255.51,75.2,1.04,1,0
QB101315,2024-04-26,17,Friday,Hyderabad,17.225909341633425,78.40784638228799,Quick Service,Fast Food,App,COD,Medium,Rain,5.32,8.2,120.0,54.9,4.38,0,0
QB101316,2024-06-21,22,Friday,Bengaluru,12.856548985682254,77.56091461693192,Quick Service,Indian,Web,UPI,Medium,Clear,4.06,10.4,199.52,41.0,5.0,0,0
QB101317,2024-09-03,12,Tuesday,Hyderabad,17.328095159295614,78.48404042079561,Quick Service,Healthy,App,COD,High,Clear,8.67,19.4,280.1,78.0,1.22,1,0
QB101318,2024-12-24,9,Tuesday,Mumbai,19.176699812593736,72.92498404633274,Casual Dining,Desserts,App,Wallet,High,Rain,1.36,12.6,182.01,43.2,4.68,0,0
QB101319,2024-03-29,12,Friday,Mumbai,19.118090684857172,72.95880553894571,Casual Dining,North Indian,App,Wallet,Medium,Cloudy,0.58,12.7,434.29,34.0,5.0,0,0
QB101320,2024-04-10,12,Wednesday,Delhi NCR,28.514038019517624,77.17251666605712,Quick Service,Indian,App,Wallet,Medium,Cloudy,9.79,13.3,381.35,64.3,2.14,1,0
QB101321,2024-10-11,14,Friday,Mumbai,19.064504390587025,72.63344773080803,Casual Dining,Indian,Web,UPI,Very High,Clear,4.5,14.5,405.11,61.4,2.56,1,0
QB101322,2024-03-08,22,Friday,Pune,18.60143001053244,73.8327968581462,Casual Dining,Fast Food,App,UPI,Medium,Rain,4.31,18.3,201.38,67.2,2.34,1,0
QB101323,2024-03-28,16,Thursday,Mumbai,19.093241214465305,72.70948638056484,Cloud Kitchen,Desserts,App,COD,Medium,Cloudy,2.53,17.6,234.85,39.4,4.7,0,0
QB101324,2024-08-04,15,Sunday,Surat,21.124666417785537,72.79523701886038,Cloud Kitchen,Chinese,App,Wallet,Low,Clear,2.27,13.3,309.99,49.1,3.95,0,1
QB101325,2024-11-20,10,Wednesday,Delhi NCR,28.5347905141331,77.17648133864684,Quick Service,South Indian,App,UPI,Low,Cloudy,5.02,17.6,137.61,47.9,5.0,0,0
QB101326,2024-09-16,15,Monday,Mumbai,19.159001987391637,72.96058515443197,Cloud Kitchen,Biryani,App,Card,Low,Clear,3.3,13.6,321.25,31.8,5.0,0,0
QB101327,2024-03-10,13,Sunday,Pune,18.407580683764134,73.8999218205729,Cloud Kitchen,Indian,App,COD,Very High,Clear,7.3,6.5,316.95,62.2,2.78,1,1
QB101328,2024-01-29,20,Monday,Hyderabad,17.402829119696825,78.52797249842511,Casual Dining,Indian,Web,Wallet,Medium,Rain,2.5,10.2,410.81,41.9,4.9,0,0
QB101329,2024-04-03,18,Wednesday,Bengaluru,12.9345231290805,77.39088942430641,Quick Service,Desserts,Web,Wallet,Low,Clear,4.53,14.0,129.13,37.8,5.0,0,0
QB101330,2024-01-17,14,Wednesday,Bengaluru,13.132088407793393,77.6285916883338,Casual Dining,Desserts,App,UPI,Medium,Rain,7.25,17.3,232.47,70.1,1.77,1,0
QB101331,2024-04-01,10,Monday,Hyderabad,17.485079186196586,78.40291275142721,Quick Service,Chinese,Web,Wallet,Medium,Clear,2.93,11.3,303.16,40.7,5.0,0,0
QB101332,2024-11-17,17,Sunday,Delhi NCR,28.52471580106023,77.26338001539544,Casual Dining,South Indian,App,UPI,Medium,Cloudy,11.72,8.4,283.58,52.9,3.59,0,1
QB101333,2024-12-17,14,Tuesday,Surat,21.12874843834285,72.85836981977695,Premium Dining,South Indian,Web,COD,High,Clear,0.6,23.3,371.96,63.5,2.69,1,0
QB101334,2024-07-28,12,Sunday,Surat,21.213153346041697,72.91752777853807,Quick Service,Chinese,App,UPI,High,Rain,5.22,11.3,365.81,73.9,1.24,1,1
QB101335,2024-05-05,7,Sunday,Hyderabad,17.40004796529222,78.52730102976659,Cloud Kitchen,Fast Food,App,Card,Low,Clear,5.17,18.0,251.92,49.0,4.05,0,1
QB101336,2024-11-29,22,Friday,Mumbai,19.159663654977553,72.97696600551707,Casual Dining,Biryani,App,Wallet,Low,Clear,1.86,14.1,349.11,29.9,4.98,0,0
QB101337,2024-06-22,12,Saturday,Hyderabad,17.284889837589997,78.5716116834615,Quick Service,Desserts,App,UPI,High,Clear,6.68,9.6,289.19,49.3,4.24,0,1
QB101338,2024-04-12,6,Friday,Mumbai,19.04127408967715,72.85982421792485,Premium Dining,North Indian,App,COD,Low,Clear,2.1,20.5,471.4,35.3,5.0,0,0
QB101339,2024-10-21,12,Monday,Mumbai,19.183325238558474,72.83405630619252,Casual Dining,Desserts,App,Card,Medium,Clear,3.09,9.8,221.77,42.1,5.0,0,0
QB101340,2024-10-19,16,Saturday,Delhi NCR,28.636971594439228,77.20803003620583,Cloud Kitchen,Fast Food,App,Card,High,Rain,1.72,11.9,245.39,40.2,4.92,0,1
QB101341,2024-10-18,14,Friday,Bengaluru,12.953480942397666,77.50847133170056,Casual Dining,Desserts,App,UPI,Low,Rain,2.6,14.9,120.0,46.7,4.11,0,0
QB101342,2024-08-02,12,Friday,Pune,18.574093708724128,73.7726094611379,Casual Dining,Indian,App,Wallet,Medium,Rain,2.78,13.3,393.78,52.9,3.55,0,0
QB101343,2024-05-23,13,Thursday,Hyderabad,17.35730865371221,78.33474357986975,Cloud Kitchen,Indian,Web,UPI,Low,Rain,3.91,9.5,293.03,44.1,4.91,0,0
QB101344,2024-10-05,12,Saturday,Hyderabad,17.44579619347035,78.44454925318557,Cloud Kitchen,North Indian,App,UPI,Medium,Clear,7.08,7.5,231.31,51.4,3.2,0,1
QB101345,2024-04-18,12,Thursday,Bengaluru,12.956313014046504,77.52291978384996,Quick Service,Healthy,App,COD,High,Clear,11.12,9.5,241.02,65.4,1.96,1,0
QB101346,2024-01-05,12,Friday,Delhi NCR,28.5897759966372,77.2023516730422,Cloud Kitchen,Fast Food,App,UPI,High,Cloudy,6.78,16.8,253.94,68.2,2.14,1,0
QB101347,2024-04-07,14,Sunday,Delhi NCR,28.75415556468096,77.1228469618083,Premium Dining,Biryani,App,UPI,Low,Clear,5.45,19.3,417.4,43.0,5.0,0,1
QB101348,2024-12-06,14,Friday,Surat,21.342185361664207,72.7509915537916,Cloud Kitchen,Desserts,App,Card,Medium,Rain,13.29,8.9,120.0,90.7,1.0,1,0
QB101349,2024-01-20,18,Saturday,Mumbai,19.056838726733762,72.96440380609955,Quick Service,Indian,App,UPI,Very High,Clear,2.61,8.6,337.96,48.2,4.64,0,1
QB101350,2024-11-01,14,Friday,Pune,18.64129129280101,73.88116882166017,Casual Dining,Desserts,App,Card,Low,Cloudy,0.57,19.1,258.15,40.7,4.93,0,0
QB101351,2024-12-03,15,Tuesday,Bengaluru,12.905368570610737,77.6658862941918,Cloud Kitchen,Fast Food,Web,Wallet,Medium,Storm,5.01,15.8,335.75,69.6,1.8,1,0
QB101352,2024-11-17,20,Sunday,Bengaluru,13.045494834599001,77.59209105026014,Cloud Kitchen,South Indian,App,Wallet,High,Cloudy,2.0,10.8,283.0,48.7,4.79,0,1
QB101353,2024-11-12,18,Tuesday,Hyderabad,17.352781529686904,78.43402250784517,Premium Dining,Chinese,App,UPI,High,Rain,10.74,24.5,315.58,95.0,1.2,1,0
QB101354,2024-07-29,14,Monday,Bengaluru,13.084968567271607,77.54654366917595,Quick Service,Biryani,Web,UPI,Medium,Clear,2.93,10.7,342.84,38.2,5.0,0,0
QB101355,2024-10-19,6,Saturday,Pune,18.635136454852347,73.81328747446555,Cloud Kitchen,Fast Food,App,Wallet,Medium,Clear,6.07,14.2,156.03,62.5,2.18,1,1
QB101356,2024-01-18,16,Thursday,Surat,21.07471267487728,72.6783161864273,Cloud Kitchen,Desserts,App,Card,Medium,Storm,2.04,15.9,183.81,63.4,2.03,1,0
QB101357,2024-06-05,11,Wednesday,Bengaluru,13.019342772575554,77.45360280738123,Casual Dining,Fast Food,Web,Card,Medium,Clear,6.62,6.0,310.54,43.5,4.65,0,0
QB101358,2024-01-18,6,Thursday,Delhi NCR,28.703441573918784,77.18017699291093,Quick Service,Indian,App,Card,Medium,Cloudy,8.95,16.0,268.88,58.0,3.19,1,0
QB101359,2024-04-30,13,Tuesday,Bengaluru,12.952765691868896,77.53743069498071,Premium Dining,Desserts,App,Card,Very High,Clear,4.26,20.7,152.34,71.6,2.44,1,0
QB101360,2024-02-10,16,Saturday,Surat,21.192724727867365,72.79009395095218,Casual Dining,Fast Food,Web,Wallet,Medium,Clear,2.35,13.2,142.79,47.9,4.9,0,1
QB101361,2024-05-18,21,Saturday,Mumbai,19.115960063757512,73.00763530621776,Cloud Kitchen,Biryani,App,Wallet,Low,Clear,2.78,11.2,306.73,34.1,4.74,0,1
QB101362,2024-12-01,12,Sunday,Hyderabad,17.353579206233267,78.47735723793788,Casual Dining,Chinese,App,Card,High,Clear,5.3,16.6,269.44,61.0,3.18,1,1
QB101363,2024-01-07,10,Sunday,Hyderabad,17.343898352409454,78.38855368486301,Casual Dining,Biryani,App,Wallet,Low,Clear,4.05,18.6,339.86,40.0,4.82,0,1
QB101364,2024-10-25,8,Friday,Hyderabad,17.47146018215187,78.36942506995008,Casual Dining,Fast Food,App,COD,High,Clear,2.56,9.6,337.85,50.1,4.55,0,0
QB101365,2024-12-19,6,Thursday,Mumbai,18.979142736033804,72.86388581303765,Casual Dining,Chinese,App,UPI,High,Clear,5.61,10.9,231.6,52.3,4.01,0,0
QB101366,2024-03-03,8,Sunday,Hyderabad,17.296465438013996,78.43537160391547,Cloud Kitchen,Desserts,App,UPI,Medium,Clear,2.82,14.1,228.73,50.8,4.01,0,1
QB101367,2024-05-15,12,Wednesday,Surat,21.176175302738585,72.74948804952346,Casual Dining,Biryani,App,COD,High,Clear,1.17,20.8,302.57,59.7,2.85,1,0
QB101368,2024-10-24,15,Thursday,Mumbai,19.155835549075146,72.89231705238353,Quick Service,Chinese,App,UPI,High,Clear,2.5,10.5,258.97,39.5,5.0,0,0
QB101369,2024-09-03,19,Tuesday,Delhi NCR,28.612554539520016,77.3182954187072,Casual Dining,Chinese,Web,Card,Very High,Clear,4.71,6.0,249.56,51.2,3.99,0,0
QB101370,2024-08-08,16,Thursday,Surat,21.291539583802706,72.88373301052742,Casual Dining,Indian,App,UPI,Medium,Cloudy,4.18,11.4,337.61,52.5,3.91,0,0
QB101371,2024-03-12,14,Tuesday,Mumbai,19.09222342452951,72.68398698893492,Quick Service,Desserts,Web,UPI,Low,Clear,3.62,14.7,157.96,37.9,5.0,0,0
QB101372,2024-12-04,14,Wednesday,Pune,18.610753751154284,73.90127221956327,Quick Service,Chinese,App,Card,Medium,Rain,1.49,13.5,219.87,53.9,3.56,0,0
QB101373,2024-02-21,12,Wednesday,Bengaluru,12.780867445268813,77.60593650517046,Quick Service,Indian,App,UPI,Low,Storm,3.17,7.4,335.16,37.5,5.0,0,0
QB101374,2024-10-06,18,Sunday,Delhi NCR,28.665948871688492,77.2877141527365,Quick Service,South Indian,Web,COD,High,Rain,1.96,12.8,180.72,58.0,3.01,1,1
QB101375,2024-07-12,6,Friday,Pune,18.5055597176771,73.94442750313458,Cloud Kitchen,Biryani,App,COD,Medium,Clear,3.73,12.6,346.66,49.0,3.94,0,0
QB101376,2024-11-17,17,Sunday,Bengaluru,13.081648749516177,77.48915061363454,Cloud Kitchen,Chinese,App,UPI,High,Clear,2.47,16.2,239.39,49.1,4.71,0,1
QB101377,2024-01-18,15,Thursday,Bengaluru,12.948037655726758,77.56574290243763,Quick Service,Biryani,App,Wallet,Very High,Clear,6.86,13.8,189.79,65.3,2.3,1,0
QB101378,2024-05-15,15,Wednesday,Delhi NCR,28.659594180561275,77.25337865525235,Quick Service,Biryani,App,Card,High,Clear,8.03,13.6,325.95,62.2,2.91,1,0
QB101379,2024-09-01,14,Sunday,Bengaluru,12.854582613165817,77.60150664150298,Casual Dining,Indian,App,UPI,Low,Clear,2.19,18.0,353.03,32.9,5.0,0,1
QB101380,2024-03-04,13,Monday,Mumbai,18.978553073911048,73.11140594983326,Casual Dining,South Indian,App,UPI,Medium,Cloudy,9.62,11.7,261.16,58.2,3.58,1,0
QB101381,2024-12-01,16,Sunday,Delhi NCR,28.79465457080789,77.32903424237877,Casual Dining,South Indian,App,UPI,Medium,Clear,3.97,19.1,249.99,42.1,4.83,0,1
QB101382,2024-04-08,15,Monday,Surat,21.154897799006967,72.87021612192584,Quick Service,Chinese,Web,UPI,Medium,Clear,3.15,10.9,251.18,51.3,4.18,0,0
QB101383,2024-01-31,9,Wednesday,Delhi NCR,28.74447962071191,77.1853222796891,Quick Service,Desserts,Web,UPI,Very High,Clear,3.75,14.5,248.63,56.8,3.09,1,0
QB101384,2024-09-03,16,Tuesday,Hyderabad,17.316491307912933,78.55805462944221,Quick Service,Fast Food,App,Card,Very High,Clear,1.49,10.1,230.98,49.8,4.09,0,0
QB101385,2024-11-29,14,Friday,Delhi NCR,28.597368059032533,77.20867387309721,Cloud Kitchen,Desserts,App,Wallet,Medium,Clear,2.66,10.1,204.11,28.5,5.0,0,0
QB101386,2024-06-10,12,Monday,Pune,18.446591053162653,73.92718161472446,Cloud Kitchen,Indian,App,Card,Low,Clear,10.09,12.5,332.46,54.1,3.93,0,0
QB101387,2024-05-30,7,Thursday,Mumbai,19.05613243227713,72.79442279215947,Premium Dining,Indian,App,COD,Low,Clear,3.23,23.6,442.78,44.9,3.5,0,0
QB101388,2024-03-05,8,Tuesday,Surat,21.10830657878101,72.94565396758837,Cloud Kitchen,Biryani,App,UPI,Very High,Clear,2.19,14.3,318.29,69.0,2.23,1,0
QB101389,2024-09-22,15,Sunday,Bengaluru,12.862395644554367,77.75038053909314,Casual Dining,South Indian,App,UPI,Medium,Clear,4.0,9.8,305.35,35.6,5.0,0,1
QB101390,2024-09-05,12,Thursday,Delhi NCR,28.54586164921416,77.27789188339719,Casual Dining,Biryani,App,Card,High,Rain,2.9,15.4,358.95,57.3,3.96,1,0
QB101391,2024-06-15,14,Saturday,Mumbai,19.050915916748647,72.92618886703585,Cloud Kitchen,North Indian,Web,UPI,Medium,Clear,7.01,8.5,273.2,42.4,4.86,0,1
QB101392,2024-02-28,16,Wednesday,Mumbai,19.008280885598012,72.89311738747918,Casual Dining,South Indian,App,UPI,Medium,Clear,4.2,14.0,421.02,46.1,4.9,0,0
QB101393,2024-06-01,14,Saturday,Bengaluru,12.890951157133289,77.6004281115739,Casual Dining,Biryani,Web,COD,High,Cloudy,3.07,7.1,352.6,44.4,5.0,0,1
QB101394,2024-03-16,7,Saturday,Delhi NCR,28.659417150786908,77.09594577265074,Quick Service,Indian,App,UPI,Low,Clear,13.29,16.8,158.65,68.8,2.34,1,1
QB101395,2024-03-23,10,Saturday,Pune,18.49617816236247,73.85760705988294,Quick Service,Fast Food,App,UPI,Very High,Clear,6.87,12.7,250.04,79.9,1.0,1,1
QB101396,2024-10-25,12,Friday,Bengaluru,12.871824800630966,77.58114062371756,Cloud Kitchen,Chinese,App,UPI,Low,Rain,2.63,11.7,254.07,30.8,5.0,0,0
QB101397,2024-06-13,8,Thursday,Delhi NCR,28.494408410651765,77.28960295706264,Quick Service,South Indian,App,UPI,Low,Clear,1.65,18.1,244.04,40.0,4.5,0,0
QB101398,2024-07-20,17,Saturday,Hyderabad,17.26033148442236,78.54085062561225,Quick Service,Indian,Web,UPI,Low,Clear,7.17,15.8,220.14,48.8,4.65,0,1
QB101399,2024-06-09,8,Sunday,Hyderabad,17.354907344820283,78.54061851791924,Quick Service,Fast Food,App,UPI,Medium,Clear,8.86,10.4,315.26,59.7,3.21,1,1
QB101400,2024-08-12,15,Monday,Mumbai,19.11857056062688,72.8895053835644,Premium Dining,Fast Food,App,COD,High,Rain,2.82,17.0,268.98,56.0,3.49,1,0
QB101401,2024-08-13,8,Tuesday,Mumbai,19.024563090793794,72.94336249020674,Quick Service,North Indian,App,UPI,High,Storm,3.33,9.4,254.44,51.6,4.33,0,0
QB101402,2024-11-03,15,Sunday,Mumbai,19.0167854460315,72.82932385159224,Casual Dining,Chinese,Web,UPI,Low,Clear,9.8,18.9,312.07,61.9,2.48,1,1
QB101403,2024-03-08,13,Friday,Hyderabad,17.27663202711419,78.40346958793249,Casual Dining,Chinese,App,UPI,Medium,Clear,4.92,14.2,306.67,51.4,4.15,0,0
QB101404,2024-02-19,8,Monday,Hyderabad,17.3514837794403,78.6996458972135,Cloud Kitchen,Fast Food,App,COD,Low,Clear,2.4,11.8,312.25,38.2,4.64,0,0
QB101405,2024-09-03,13,Tuesday,Bengaluru,13.074451193493614,77.70360980477994,Cloud Kitchen,North Indian,App,COD,Low,Rain,3.44,9.0,302.18,44.0,5.0,0,0
QB101406,2024-03-12,10,Tuesday,Pune,18.456571154491062,73.89789152864527,Quick Service,Chinese,App,UPI,Medium,Storm,2.57,6.0,258.3,46.5,5.0,0,0
QB101407,2024-02-14,6,Wednesday,Pune,18.609691281034472,73.82549140129522,Quick Service,North Indian,App,COD,Medium,Clear,3.68,15.3,212.12,52.7,4.14,0,0
QB101408,2024-06-27,12,Thursday,Bengaluru,12.90825777787856,77.5801520244191,Cloud Kitchen,Biryani,App,UPI,High,Clear,2.95,6.8,418.4,40.8,5.0,0,0
QB101409,2024-08-24,17,Saturday,Pune,18.512195910281008,73.86410420307895,Quick Service,Chinese,App,UPI,Medium,Cloudy,1.28,7.5,334.27,28.0,5.0,0,1
QB101410,2024-12-13,10,Friday,Mumbai,19.080462041208808,72.80139558027531,Quick Service,Chinese,App,UPI,Low,Clear,1.95,13.3,233.4,28.5,4.34,0,0
QB101411,2024-01-13,13,Saturday,Mumbai,19.04116912373445,72.77245423277802,Casual Dining,South Indian,Web,UPI,Very High,Rain,2.31,13.7,296.47,59.8,2.87,1,1
QB101412,2024-03-06,12,Wednesday,Delhi NCR,28.61502269871055,77.15303338428022,Quick Service,Chinese,Web,Wallet,Medium,Clear,13.42,14.3,237.99,66.6,2.28,1,0
QB101413,2024-03-08,12,Friday,Mumbai,19.126416016841567,72.83223649080156,Cloud Kitchen,Desserts,App,UPI,High,Clear,2.79,13.1,215.34,44.3,4.65,0,0
QB101414,2024-05-16,15,Thursday,Bengaluru,13.030972413942255,77.70780046022593,Casual Dining,Biryani,App,UPI,Low,Rain,1.23,13.7,246.11,43.1,4.47,0,0
QB101415,2024-06-07,23,Friday,Surat,21.243930657105714,72.83519340473161,Cloud Kitchen,Fast Food,Web,Wallet,High,Clear,5.19,8.9,271.58,57.2,3.01,1,0
QB101416,2024-07-04,16,Thursday,Mumbai,19.03946659280762,72.88346406801493,Quick Service,Desserts,App,Wallet,Very High,Clear,8.4,12.8,176.32,72.8,1.57,1,0
QB101417,2024-02-19,19,Monday,Mumbai,19.20138589541588,72.85492377675759,Quick Service,Desserts,App,COD,Very High,Rain,3.98,19.5,271.17,77.4,1.23,1,0
QB101418,2024-08-07,11,Wednesday,Bengaluru,13.08099174510479,77.53785206033385,Cloud Kitchen,Biryani,Web,Wallet,High,Clear,8.37,11.5,386.33,72.1,2.13,1,0
QB101419,2024-06-02,17,Sunday,Surat,21.173323947451735,72.87362434746888,Cloud Kitchen,Desserts,App,Wallet,Medium,Clear,0.6,14.3,269.91,41.8,5.0,0,1
QB101420,2024-11-05,9,Tuesday,Delhi NCR,28.613945733251665,77.2361903185052,Cloud Kitchen,Chinese,Web,UPI,Low,Clear,2.93,12.6,189.43,26.2,5.0,0,0
QB101421,2024-12-26,18,Thursday,Bengaluru,12.946558840368347,77.41307011182337,Casual Dining,Biryani,App,Card,Medium,Clear,11.73,16.6,320.88,66.6,2.45,1,0
QB101422,2024-11-05,13,Tuesday,Mumbai,19.064876694834496,72.91460080427653,Casual Dining,Indian,App,Wallet,Medium,Clear,5.58,18.2,376.85,54.6,3.81,0,0
QB101423,2024-11-22,18,Friday,Mumbai,19.13774954501939,72.93435258046463,Casual Dining,North Indian,App,UPI,High,Rain,2.18,9.3,346.39,38.7,5.0,0,0
QB101424,2024-05-06,6,Monday,Surat,21.268483183228554,72.68288027766158,Cloud Kitchen,Fast Food,Web,UPI,High,Clear,4.48,19.1,223.8,70.9,1.21,1,0
QB101425,2024-12-06,23,Friday,Surat,21.09580587121047,72.73310207943763,Premium Dining,South Indian,App,UPI,Low,Clear,2.45,20.3,359.75,47.9,4.44,0,0
QB101426,2024-08-06,18,Tuesday,Mumbai,19.067561507207806,72.92011568488839,Quick Service,Chinese,App,UPI,Low,Cloudy,5.31,7.0,294.09,29.6,4.56,0,0
QB101427,2024-08-06,10,Tuesday,Surat,20.972324328506545,72.74588655474147,Quick Service,North Indian,App,UPI,Very High,Clear,8.56,9.6,347.12,88.2,1.0,1,0
QB101428,2024-06-14,15,Friday,Hyderabad,17.34660381177613,78.33923455986012,Quick Service,Desserts,Web,UPI,High,Rain,8.87,8.3,250.43,71.3,1.79,1,0
QB101429,2024-04-22,7,Monday,Pune,18.56646942041928,73.8852379424351,Cloud Kitchen,South Indian,Web,Wallet,High,Clear,8.23,8.8,361.2,74.3,1.17,1,0
QB101430,2024-05-21,12,Tuesday,Bengaluru,13.053692977187536,77.51304586129795,Casual Dining,Fast Food,App,UPI,Medium,Clear,2.1,21.9,246.66,45.4,4.77,0,0
QB101431,2024-08-28,6,Wednesday,Bengaluru,12.806329350088722,77.73034209570133,Quick Service,South Indian,App,UPI,Very High,Rain,1.71,15.6,349.24,66.7,2.02,1,0
QB101432,2024-10-23,6,Wednesday,Bengaluru,13.01719911241055,77.56814083308103,Quick Service,South Indian,App,COD,High,Clear,3.19,6.6,278.01,48.7,4.53,0,0
QB101433,2024-06-13,7,Thursday,Hyderabad,17.39726242777685,78.33299292146958,Quick Service,Indian,App,UPI,High,Clear,4.86,12.4,257.83,55.4,3.82,1,0
QB101434,2024-12-14,11,Saturday,Mumbai,19.03537355356202,72.79789460795952,Quick Service,South Indian,Web,UPI,Medium,Clear,5.72,10.0,155.89,39.5,5.0,0,1
QB101435,2024-08-13,15,Tuesday,Mumbai,19.11277008297727,73.0150232252702,Cloud Kitchen,Fast Food,App,UPI,Low,Clear,0.54,10.4,300.34,20.8,5.0,0,0
QB101436,2024-06-09,23,Sunday,Delhi NCR,28.61748904302019,77.19918563220985,Casual Dining,South Indian,App,Wallet,High,Clear,2.42,10.7,263.43,47.0,4.42,0,1
QB101437,2024-05-05,13,Sunday,Hyderabad,17.43716011646822,78.59032534092839,Premium Dining,Fast Food,App,Card,Medium,Clear,10.99,26.1,388.74,81.5,1.0,1,1
QB101438,2024-06-16,13,Sunday,Mumbai,19.05513710501021,72.89529895746253,Cloud Kitchen,North Indian,App,UPI,Medium,Cloudy,2.95,10.0,431.19,35.7,5.0,0,1
QB101439,2024-02-18,13,Sunday,Hyderabad,17.463965506009526,78.4715071473585,Quick Service,South Indian,Web,UPI,Medium,Cloudy,0.6,11.8,275.61,36.7,5.0,0,1
QB101440,2024-04-12,6,Friday,Surat,21.23931794227295,72.6370613681158,Casual Dining,Biryani,App,UPI,Very High,Clear,6.07,18.7,303.64,86.7,1.0,1,0
QB101441,2024-10-26,7,Saturday,Mumbai,18.946297540235474,72.92006929478187,Cloud Kitchen,Indian,App,UPI,Medium,Cloudy,2.31,9.0,422.14,37.7,4.5,0,1
QB101442,2024-06-02,11,Sunday,Hyderabad,17.422389221718813,78.53587179325677,Casual Dining,Fast Food,Web,Card,Medium,Clear,3.8,22.5,251.26,50.9,4.23,0,1
QB101443,2024-08-31,6,Saturday,Bengaluru,13.05025570970036,77.57576394607364,Cloud Kitchen,Chinese,App,COD,Medium,Clear,5.44,14.4,226.73,44.4,4.08,0,1
QB101444,2024-12-09,14,Monday,Pune,18.522830294113035,73.94561008711915,Quick Service,South Indian,Web,Card,Low,Clear,9.03,14.3,175.09,60.0,2.79,1,0
QB101445,2024-08-16,10,Friday,Mumbai,19.130703767014904,72.95247595372125,Casual Dining,Chinese,App,UPI,High,Clear,3.25,6.0,313.6,40.7,4.71,0,0
QB101446,2024-04-08,14,Monday,Hyderabad,17.451062558343896,78.43180474335279,Casual Dining,Indian,Web,UPI,High,Storm,3.23,16.2,271.2,67.2,1.67,1,0
QB101447,2024-09-06,9,Friday,Pune,18.52018115551271,73.82513204266087,Quick Service,Fast Food,App,UPI,Medium,Storm,4.91,11.2,246.51,70.5,1.21,1,0
QB101448,2024-06-28,16,Friday,Surat,21.197440059521366,72.68724156930226,Premium Dining,South Indian,App,UPI,Low,Rain,0.91,18.6,330.17,46.1,4.44,0,0
QB101449,2024-05-27,14,Monday,Hyderabad,17.435050988692957,78.57065259764923,Cloud Kitchen,Fast Food,App,UPI,High,Clear,8.93,12.6,184.91,68.5,1.8,1,0
QB101450,2024-03-29,8,Friday,Bengaluru,12.825991175374988,77.62340817168582,Quick Service,Chinese,App,UPI,Very High,Storm,3.63,9.3,230.36,70.3,2.17,1,0
QB101451,2024-04-08,8,Monday,Hyderabad,17.450056017350974,78.52198182534572,Casual Dining,Chinese,Web,Wallet,Medium,Clear,7.99,16.5,249.38,55.1,3.27,1,0
QB101452,2024-05-28,23,Tuesday,Pune,18.52149660954199,73.74703718000058,Quick Service,Indian,App,UPI,Very High,Clear,1.8,15.7,237.48,63.1,2.35,1,0
QB101453,2024-08-21,15,Wednesday,Bengaluru,13.017544322425698,77.68690411888494,Premium Dining,Fast Food,App,UPI,Very High,Rain,1.06,20.5,400.94,62.7,2.84,1,0
QB101454,2024-01-29,20,Monday,Mumbai,18.99407059681835,72.89255498470739,Quick Service,Biryani,App,UPI,High,Cloudy,1.88,15.4,244.42,41.4,5.0,0,0
QB101455,2024-12-30,8,Monday,Surat,21.209646079973787,72.79216009080896,Premium Dining,Indian,App,Wallet,Low,Clear,5.29,23.0,437.5,65.7,1.89,1,0
QB101456,2024-09-29,9,Sunday,Hyderabad,17.56085116155836,78.49601615821659,Cloud Kitchen,North Indian,Web,UPI,Low,Clear,0.6,16.3,279.72,34.3,5.0,0,1
QB101457,2024-11-06,13,Wednesday,Hyderabad,17.420962007052818,78.36292067220374,Cloud Kitchen,Healthy,App,UPI,Medium,Clear,4.08,16.6,391.3,45.5,4.19,0,0
QB101458,2024-11-11,11,Monday,Mumbai,19.05144185998905,72.9678950705917,Casual Dining,Desserts,Web,Wallet,Low,Clear,1.87,16.6,253.37,35.6,5.0,0,0
QB101459,2024-12-27,13,Friday,Hyderabad,17.314269467034332,78.56505442818799,Premium Dining,Chinese,App,Card,Low,Clear,2.3,20.4,399.66,39.9,5.0,0,0
QB101460,2024-01-18,11,Thursday,Delhi NCR,28.535311841692046,77.14903889825919,Cloud Kitchen,Biryani,App,UPI,High,Cloudy,2.15,13.9,296.71,58.3,3.58,1,0
QB101461,2024-07-06,9,Saturday,Hyderabad,17.301488924796,78.58995284191884,Premium Dining,North Indian,App,Card,High,Rain,7.83,17.3,498.65,84.9,1.0,1,1
